id,name,version
672b9d11-9993-40be-85fb-5511c45b3bce,WSP_Walla_Walla_City,1.4
afc24aec-1ad5-4fab-95fc-f762c33a0086,WSP_Walla_Walla_UI,2.1
ad0e831d-1aa2-48e5-9ea0-de4d48927636,WSP_Wapato_City,1.6
2ced00cf-39c6-4b9c-84ba-be26ca1f6a61,WSP_Warden_City,1.6
0a09a64a-b383-46e8-97d7-7d05270431aa,WSP_Washougal_City,1.6
a74ad4fb-8e75-4f46-9685-0a788e4efa65,WSP_Washtucna_City,1.4
17933e56-0728-4ca8-897e-54d65596a0ac,WSP_Waterville_City,1.6
2df9c374-b8c0-4805-9d97-df3127b9b414,WSP_Waverly_City,1.6
32f4666a-3903-46da-9e81-32a7257d71b7,WSP_Wenatchee_City,1.8
b0a29499-3bcb-4d8d-8201-e2ebfc8c9795,WSP_West_Richland_City,1.6
0e921287-2efc-486c-914b-7032b1600175,WSP_Westport_City,1.5
9ed43038-b1f3-465a-a385-ff95bd6460b0,WSP_Whatcom_UI,2.0
8d926e67-e987-45a5-b5f1-4ffe16aa5b2c,WSP_White_Salmon_City,1.5
216362cc-4a02-48a1-9d8b-d7e6b7d2bb3b,WSP_Wilbur_City,1.5
1a2bf629-176e-41a5-acb0-7b291e0a36ed,WSP_Wilkeson_City,1.6
0017b665-f8cc-4d6b-a3d6-664c8e50c854,WSP_Wilson_Creek_City,1.8
4db3755f-ef3a-4849-babf-89ab7e82090a,WSP_Winlock_City,1.6
81cfa8ec-1752-4ecc-ac90-89cc60d9b5f5,WSP_Winthrop_City,1.8
e1ae573b-3d15-4c6c-8a49-53e84ef1c34a,WSP_Woodinville_City,1.7
b4c2d986-f8be-4ea7-b867-fcd7b01668c7,WSP_Woodland_City,1.6
bd2c605d-1504-492e-9b9f-d4d8a13246f3,WSP_Woodway_City,1.6
299f3dad-5ea1-4a9f-ab92-a07052954ff9,WSP_Yacolt_City,1.6
95b532a7-cd6f-451b-8c5f-f78577427480,WSP_Yakima_City,1.8
a5315b34-4b2c-480f-b792-9627f75a05fc,WSP_Yakima_UI,2.0
c2a3ca67-5ac8-491b-9d4f-13890a5d0d02,WSP_Yelm_City,1.6
f42eab9e-855e-42f5-94fc-5cfe31a2ff22,WSP_Yelm_City_Plus,1.6
2e41989e-f3c2-4ce8-84bb-ffd412fc971d,WSP_Zillah_City,1.6
